start,Unnamed: 0,RBD.y,RBD.x,NUM_EST,NOM_ORIGEN,LAT_ORIGEN,LON_ORIGEN,PMA_ORIGEN,PME_ORIGEN,NOM_DESTINO,LAT_DESTINO,LON_DESTINO,PMA_DESTINO,PME_DESTINO,end
2018-01-01,308,8893,9259,1.0,COLEGIO MANQUECURA ÑUÑOA,-33.45306,-70.57552,$50.001 A $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,309,8893,25669,1.0,COLEGIO HIGHLANDS,-33.21859,-70.66314,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,310,8893,8914,1.0,COLEGIO WILLIAM KILPATRICK,-33.39464,-70.5214,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,311,8893,24908,4.0,COLEGIO PEDRO DE VALDIVIA LAS CONDES,-33.37046,-70.5082,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,312,8893,8903,1.0,COLEGIO LINCOLN INTERNATIONAL ACADEMY,-33.37027,-70.51083,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,313,8893,8761,1.0,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,-33.42616,-70.6112,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,314,8893,8892,1.0,COLEGIO SAN JUAN EVANGELISTA,-33.41495,-70.56326,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,315,8893,25172,1.0,COLEGIO PUMAHUE,-33.49787,-70.54718,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,316,8893,24944,1.0,COLEGIO NUESTRA SEÑORA DEL CAMINO,-33.44513,-70.55209,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,317,8893,8870,1.0,COLEGIO COMPANIA DE MARIA APOQUINDO,-33.40982,-70.56657,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,318,8893,8748,1.0,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,319,8894,8906,1.0,COLEGIO SAINT GEORGE S COLLEGE,-33.38645,-70.60084,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,320,8894,16776,1.0,ESCUELA BÁSICA N°2415 LYCÉE ANTOINE DE SAINT EXUPÉRY,-33.31904,-70.65183,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,321,8894,24718,2.0,COLEGIO HUELQUEN MONTESSORI,-33.3513,-70.5048,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,322,8894,8885,1.0,COLEGIO REDLAND SCHOOL,-33.40165,-70.52072,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,323,8894,11783,1.0,ESCUELA BASICA N°1238 GIORDANO BRUNO,-33.50656,-70.55873,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,324,8894,8869,1.0,COLEGIO THE NEWLAND SCHOOL,-33.35983,-70.53316,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,325,8894,25366,1.0,COLEGIO  LATINOAMERICANO,-33.51191,-70.55864,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,326,8894,8903,1.0,COLEGIO LINCOLN INTERNATIONAL ACADEMY,-33.37027,-70.51083,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,327,8894,8909,2.0,COLEGIO BRADFORD SCHOOL,-33.38399,-70.57339,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,328,8894,11776,1.0,COLEGIO THE MAYFLOWER SCHOOL,-33.34607,-70.50415,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,329,8894,25611,1.0,ESCUELA BASICA N°1889 BARRIE MONTESSORI Nº 2,-33.46969,-70.52384,MAS DE $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,330,8894,8846,2.0,COLEGIO INMACULADA CONCEPCION,-33.40279,-70.59391,$50.001 A $100.000,MAS DE $100.000,COLEGIO LA MAISONNETTE,-33.38114,-70.57115,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,331,8895,8903,1.0,COLEGIO LINCOLN INTERNATIONAL ACADEMY,-33.37027,-70.51083,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,332,8895,8914,1.0,COLEGIO WILLIAM KILPATRICK,-33.39464,-70.5214,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,333,8895,8761,1.0,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,-33.42616,-70.6112,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,334,8895,25142,2.0,COLEGIO ANDINO ANTILLANCA,-33.42558,-70.57013,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,335,8895,8883,1.0,COLEGIO CONCORDIA,-33.42616,-70.57225,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,336,8895,8919,1.0,COLEGIO SAN PEDRO NOLASCO,-33.39814,-70.573,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,337,8895,24795,3.0,COLEGIO EMAUS,-33.39934,-70.55994,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,338,8895,24884,2.0,COLEGIO ALCAZAR DE LAS CONDES,-33.40622,-70.58062,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,339,8895,8872,1.0,COLEGIO WENLOCK SCHOOL,-33.41128,-70.52214,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,340,8895,8892,1.0,COLEGIO SAN JUAN EVANGELISTA,-33.41495,-70.56326,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,341,8895,12094,1.0,COLEGIO SAN ESTEBAN DIÁCONO,-33.38227,-70.55391,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,342,8895,8878,1.0,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,-33.41013,-70.54981,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,343,8895,24627,1.0,COLEGIO ETIEVAN,-33.44151,-70.52888,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,344,8895,25058,1.0,COLEGIO LA CANTERA,-33.46115,-70.60757,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,345,8895,8863,1.0,COLEGIO SCUOLA ITALIANA VITTORIO MONTIGLIO,-33.39681,-70.50497,MAS DE $100.000,MAS DE $100.000,COLEGIO DALCAHUE,-33.42521,-70.58745,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,346,8900,9054,2.0,COLEGIO SAINT JOHN´S VILLA ACADEMY,-33.43306,-70.55448,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,347,8900,20299,3.0,"ESCUELA BASICA N°2459, FRANCISCO VARELA",-33.46784,-70.52385,SIN INFORMACION,SIN INFORMACION,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,348,8900,8846,6.0,COLEGIO INMACULADA CONCEPCION,-33.40279,-70.59391,$50.001 A $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,349,8900,20441,2.0,ESCUELA BASICA N°2474 COLEGIO CABO DE HORNOS,-33.1959,-70.67255,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,350,8900,24761,2.0,SAN JUAN DE LAS CONDES,-33.42982,-70.58354,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,351,8900,24718,2.0,COLEGIO HUELQUEN MONTESSORI,-33.3513,-70.5048,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,352,8900,9278,1.0,COLEGIO INSTITUTO SANTA MARIA,-33.4577,-70.59607,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,353,8900,25310,1.0,COLEGIO SAN NICOLÁS DIÁCONO,-33.27973,-70.7032,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,354,8900,9244,2.0,FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAME,-33.48649,-70.56005,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,355,8900,24908,1.0,COLEGIO PEDRO DE VALDIVIA LAS CONDES,-33.37046,-70.5082,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,356,8900,8919,2.0,COLEGIO SAN PEDRO NOLASCO,-33.39814,-70.573,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,357,8900,8878,3.0,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,-33.41013,-70.54981,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,358,8900,8966,2.0,COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE,-33.43198,-70.58551,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,359,8900,25278,3.0,COLEGIO CAMPANARIO,-33.76028,-70.73548,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,360,8900,8750,1.0,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,361,8900,12265,1.0,COLEGIO THE SOUTHERN CROSS SCHOOL,-33.37034,-70.50531,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,362,8900,24944,1.0,COLEGIO NUESTRA SEÑORA DEL CAMINO,-33.44513,-70.55209,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,363,8900,8893,2.0,COLEGIO INTERNACIONAL SEK CHILE,-33.40303,-70.56446,MAS DE $100.000,MAS DE $100.000,COLEGIO SEMINARIO PONTIFICIO MENOR,-33.40689,-70.55469,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,364,8902,24624,1.0,COLEGIO TABOR Y NAZARETH,-33.32493,-70.54153,MAS DE $100.000,MAS DE $100.000,COLEGIO CORDILLERA DE LAS CONDES,-33.39625,-70.51437,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,365,8902,25654,2.0,COLEGIO EVEREST,-33.3343,-70.55418,MAS DE $100.000,MAS DE $100.000,COLEGIO CORDILLERA DE LAS CONDES,-33.39625,-70.51437,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,366,8902,8867,1.0,COLEGIO FRANCISCO DE ASIS,-33.3919,-70.5098,MAS DE $100.000,MAS DE $100.000,COLEGIO CORDILLERA DE LAS CONDES,-33.39625,-70.51437,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,367,8902,11968,1.0,COLEGIO CUMBRES,-33.39602,-70.50479,MAS DE $100.000,MAS DE $100.000,COLEGIO CORDILLERA DE LAS CONDES,-33.39625,-70.51437,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,368,8903,8978,1.0,COLEGIO DUNALASTAIR,-33.37455,-70.52093,$25.001 A $50.000,MAS DE $100.000,COLEGIO LINCOLN INTERNATIONAL ACADEMY,-33.37027,-70.51083,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,369,8903,26311,9.0,COLEGIO LINCOLN INTERN ACADEMY VALLE NORTE CHICUREO,-33.19401,-70.65999,MAS DE $100.000,MAS DE $100.000,COLEGIO LINCOLN INTERNATIONAL ACADEMY,-33.37027,-70.51083,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,370,8903,8909,1.0,COLEGIO BRADFORD SCHOOL,-33.38399,-70.57339,MAS DE $100.000,MAS DE $100.000,COLEGIO LINCOLN INTERNATIONAL ACADEMY,-33.37027,-70.51083,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,371,8904,24979,1.0,COLEGIO LOS ALERCES,-33.36407,-70.51881,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA URSULA,-33.39352,-70.59769,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,372,8904,24699,1.0,COLEGIO MAITENES,-33.65852,-71.22885,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA URSULA,-33.39352,-70.59769,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,373,8904,8972,1.0,COLEGIO SAN BENITO,-33.37164,-70.58101,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA URSULA,-33.39352,-70.59769,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,374,8904,8878,1.0,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,-33.41013,-70.54981,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA URSULA,-33.39352,-70.59769,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,375,8904,8871,1.0,COLEGIO LOS ANDES DE VITACURA,-33.3755,-70.52658,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA URSULA,-33.39352,-70.59769,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,376,8904,8991,1.0,COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,-33.41359,-70.51216,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA URSULA,-33.39352,-70.59769,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,377,8904,8979,1.0,COLEGIO ALEMAN DE SANTIAGO,-33.398,-70.56839,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA URSULA,-33.39352,-70.59769,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,378,8905,8846,1.0,COLEGIO INMACULADA CONCEPCION,-33.40279,-70.59391,$50.001 A $100.000,MAS DE $100.000,COLEGIO EL CARMEN TERESIANO I,-33.38005,-70.57058,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,379,8905,26238,1.0,COLEGIO DEL VERBO DIVINO DE CHICUREO,-33.28783,-70.67051,MAS DE $100.000,MAS DE $100.000,COLEGIO EL CARMEN TERESIANO I,-33.38005,-70.57058,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,380,8905,25373,1.0,COLEGIO SAN RAFAEL ARCANGEL,-33.43659,-70.57406,MAS DE $100.000,MAS DE $100.000,COLEGIO EL CARMEN TERESIANO I,-33.38005,-70.57058,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,381,8905,8917,1.0,COLEGIO CRAIGHOUSE,-33.3539,-70.52275,MAS DE $100.000,MAS DE $100.000,COLEGIO EL CARMEN TERESIANO I,-33.38005,-70.57058,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,382,8905,8909,1.0,COLEGIO BRADFORD SCHOOL,-33.38399,-70.57339,MAS DE $100.000,MAS DE $100.000,COLEGIO EL CARMEN TERESIANO I,-33.38005,-70.57058,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,383,8905,24826,1.0,COLEGIO NUESTRA SENORA DEL LORETO,-33.37928,-70.5085,$50.001 A $100.000,MAS DE $100.000,COLEGIO EL CARMEN TERESIANO I,-33.38005,-70.57058,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,384,8905,8877,1.0,COLEGIO DE LOS SAGRADOS CORAZONES,-33.37868,-70.55175,MAS DE $100.000,MAS DE $100.000,COLEGIO EL CARMEN TERESIANO I,-33.38005,-70.57058,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,385,8906,8873,2.0,COLEGIO VILLA MARIA ACADEMY,-33.42059,-70.58922,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT GEORGE S COLLEGE,-33.38645,-70.60084,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,386,8906,11971,1.0,COLEGIO SANTO DOMINGO_PADRES DOMINICOS,-33.45064,-70.52094,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT GEORGE S COLLEGE,-33.38645,-70.60084,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,387,8906,24944,1.0,COLEGIO NUESTRA SEÑORA DEL CAMINO,-33.44513,-70.55209,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT GEORGE S COLLEGE,-33.38645,-70.60084,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,388,8906,25055,2.0,COLEGIO INSTITUCION TERESIANA,-33.42418,-70.55494,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT GEORGE S COLLEGE,-33.38645,-70.60084,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,389,8906,12265,1.0,COLEGIO THE SOUTHERN CROSS SCHOOL,-33.37034,-70.50531,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT GEORGE S COLLEGE,-33.38645,-70.60084,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,390,8906,24988,1.0,COLEGIO ALMENAR DEL MAIPO,-33.59628,-70.51526,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT GEORGE S COLLEGE,-33.38645,-70.60084,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,391,8906,8872,1.0,COLEGIO WENLOCK SCHOOL,-33.41128,-70.52214,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT GEORGE S COLLEGE,-33.38645,-70.60084,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,392,8906,9042,1.0,COLEGIO DE LA SALLE,-33.44089,-70.57238,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT GEORGE S COLLEGE,-33.38645,-70.60084,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,393,8909,24908,1.0,COLEGIO PEDRO DE VALDIVIA LAS CONDES,-33.37046,-70.5082,MAS DE $100.000,MAS DE $100.000,COLEGIO BRADFORD SCHOOL,-33.38399,-70.57339,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,394,8909,8870,1.0,COLEGIO COMPANIA DE MARIA APOQUINDO,-33.40982,-70.56657,MAS DE $100.000,MAS DE $100.000,COLEGIO BRADFORD SCHOOL,-33.38399,-70.57339,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,395,8909,8880,1.0,COLEGIO NIDO DE AGUILAS,-33.35153,-70.50129,MAS DE $100.000,MAS DE $100.000,COLEGIO BRADFORD SCHOOL,-33.38399,-70.57339,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,396,8909,8914,1.0,COLEGIO WILLIAM KILPATRICK,-33.39464,-70.5214,MAS DE $100.000,MAS DE $100.000,COLEGIO BRADFORD SCHOOL,-33.38399,-70.57339,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,397,8909,25452,1.0,COLEGIO TREBULCO,-33.68304,-70.91765,MAS DE $100.000,MAS DE $100.000,COLEGIO BRADFORD SCHOOL,-33.38399,-70.57339,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,398,8909,8878,1.0,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,-33.41013,-70.54981,MAS DE $100.000,MAS DE $100.000,COLEGIO BRADFORD SCHOOL,-33.38399,-70.57339,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,399,8911,20441,1.0,ESCUELA BASICA N°2474 COLEGIO CABO DE HORNOS,-33.1959,-70.67255,MAS DE $100.000,MAS DE $100.000,COLEGIO ARABE,-33.40078,-70.56663,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,400,8911,25172,1.0,COLEGIO PUMAHUE,-33.49787,-70.54718,MAS DE $100.000,MAS DE $100.000,COLEGIO ARABE,-33.40078,-70.56663,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,401,8911,8966,1.0,COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE,-33.43198,-70.58551,MAS DE $100.000,MAS DE $100.000,COLEGIO ARABE,-33.40078,-70.56663,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,402,8911,9046,1.0,COLEGIO THE GRANGE SCHOOL,-33.43794,-70.56862,MAS DE $100.000,MAS DE $100.000,COLEGIO ARABE,-33.40078,-70.56663,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,403,8911,11783,1.0,ESCUELA BASICA N°1238 GIORDANO BRUNO,-33.50656,-70.55873,MAS DE $100.000,MAS DE $100.000,COLEGIO ARABE,-33.40078,-70.56663,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,404,8911,24908,1.0,COLEGIO PEDRO DE VALDIVIA LAS CONDES,-33.37046,-70.5082,MAS DE $100.000,MAS DE $100.000,COLEGIO ARABE,-33.40078,-70.56663,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,405,8911,9051,2.0,COLEGIO ANDREE ENGLISH SCHOOL,-33.43973,-70.55145,MAS DE $100.000,MAS DE $100.000,COLEGIO ARABE,-33.40078,-70.56663,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,406,8914,8878,1.0,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,-33.41013,-70.54981,MAS DE $100.000,MAS DE $100.000,COLEGIO WILLIAM KILPATRICK,-33.39464,-70.5214,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,407,8914,8923,1.0,LYCÉE ANTOINE DE SAINT-EXUPÉRY,-33.3949,-70.58243,MAS DE $100.000,MAS DE $100.000,COLEGIO WILLIAM KILPATRICK,-33.39464,-70.5214,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,408,8914,24627,1.0,COLEGIO ETIEVAN,-33.44151,-70.52888,MAS DE $100.000,MAS DE $100.000,COLEGIO WILLIAM KILPATRICK,-33.39464,-70.5214,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,409,8914,25202,1.0,COLEGIO  PUMAHUE HUECHURABA,-33.35736,-70.66317,MAS DE $100.000,MAS DE $100.000,COLEGIO WILLIAM KILPATRICK,-33.39464,-70.5214,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,410,8914,8750,1.0,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,COLEGIO WILLIAM KILPATRICK,-33.39464,-70.5214,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,411,8914,9051,1.0,COLEGIO ANDREE ENGLISH SCHOOL,-33.43973,-70.55145,MAS DE $100.000,MAS DE $100.000,COLEGIO WILLIAM KILPATRICK,-33.39464,-70.5214,MAS DE $100.000,MAS DE $100.000,2019-01-01
